ItemType,Temperature_Celsius,ItemName,Quantity,Price,ExpirationDate
Fridge,2.34,Milk,36,2.92,5/9/2025
Fridge,1.75,Milk,8,5.4,11/27/2025
Fridge,2.62,Yogurt,10,16.68,5/31/2025
Fridge,3.54,Cheese,12,17.85,7/29/2025
Freezer,-17.82,Ice Cream,19,12.09,10/19/2025
Fridge,2.33,Milk,12,7.49,8/8/2025
Fridge,3.82,Frozen Vegetables,36,14.18,2/7/2025
Fridge,2.04,Milk,23,6.01,2/2/2025
Freezer,-17.51,Ice Cream,32,9.59,12/13/2025
Freezer,-15.15,Milk,41,5.46,3/11/2025
Freezer,-15.75,Milk,33,16.62,1/23/2026
Fridge,2.28,Frozen Vegetables,38,10.57,9/26/2025
Fridge,1.27,Milk,32,15.64,2/7/2025
Freezer,-17.99,Ice Cream,29,6.46,12/13/2025
Fridge,3.6,Frozen Vegetables,48,16.08,7/18/2025
Freezer,-16.9,Milk,19,16.28,10/12/2025
Freezer,-16.22,Ice Cream,32,10.42,9/25/2025
Freezer,-17.7,Milk,47,12.64,10/19/2025
Freezer,-16.71,Milk,38,11.53,2/27/2025
Fridge,1.55,Frozen Vegetables,37,8.63,9/30/2025
Fridge,1.28,Milk,26,16.73,10/26/2025
Freezer,-16.97,Milk,47,9.62,10/3/2025
Fridge,3.22,Yogurt,24,18.21,2/19/2025
Freezer,-17.46,Cheese,47,3.55,12/9/2025
Freezer,-16.66,Frozen Vegetables,44,4.62,9/26/2025
Fridge,1.21,Ice Cream,35,14.6,7/18/2025
Fridge,2.45,Cheese,19,15.66,1/21/2026
Fridge,1.91,Yogurt,26,16.66,5/15/2025
Freezer,-16.93,Frozen Vegetables,16,7.12,11/6/2025
Fridge,3.54,Milk,14,9.44,12/10/2025
Fridge,3.65,Frozen Vegetables,10,4.18,7/29/2025
Freezer,-15.95,Cheese,24,12.96,10/19/2025
Fridge,2.73,Yogurt,47,3.39,8/31/2025
Freezer,-15.55,Ice Cream,36,11.97,12/4/2025
Fridge,3.32,Frozen Vegetables,14,17.35,3/20/2025
Freezer,-15.82,Ice Cream,47,2.66,12/18/2025
Fridge,1.53,Ice Cream,36,7.43,5/7/2025
Freezer,-15.48,Ice Cream,46,2.28,4/24/2025
Freezer,-17.19,Milk,1,3.94,2/12/2025
Freezer,-15.35,Frozen Vegetables,17,9.3,11/30/2025
Fridge,2.59,Milk,41,7.52,3/12/2025
Fridge,3.78,Frozen Vegetables,33,7.08,10/16/2025
Freezer,-16.83,Milk,21,5.24,7/22/2025
Freezer,-16.91,Frozen Vegetables,37,19.33,2/2/2025
Freezer,-16.73,Ice Cream,45,9.64,10/19/2025
Freezer,-15.56,Yogurt,23,13.66,5/25/2025
Fridge,3.47,Yogurt,3,4.51,2/28/2025
Freezer,-15.18,Milk,2,3.44,9/28/2025
Freezer,-15.02,Cheese,38,7.74,12/20/2025
Fridge,2.24,Ice Cream,14,9.61,1/25/2026
Fridge,2,Cheese,29,16.06,4/19/2025
Freezer,-15.31,Yogurt,25,2.26,7/14/2025
Fridge,3.03,Frozen Vegetables,41,7.94,12/2/2025
Freezer,-15.66,Milk,35,7.94,1/18/2026
Freezer,-17.77,Frozen Vegetables,22,16.69,1/14/2026
Fridge,1.86,Cheese,33,14.55,11/30/2025
Fridge,2.81,Milk,35,5.93,12/27/2025
Fridge,2.85,Frozen Vegetables,6,17.32,1/22/2026
Freezer,-16.9,Milk,16,9.84,5/10/2025
Freezer,-16.05,Ice Cream,2,14.91,1/12/2026
Fridge,3.64,Yogurt,2,5.71,4/29/2025
Freezer,-17.56,Milk,36,13.41,2/20/2025
Fridge,3.12,Ice Cream,32,6.16,12/24/2025
Freezer,-15.72,Milk,18,18.9,10/14/2025
Freezer,-16.86,Yogurt,12,19.5,4/30/2025
Freezer,-16.01,Frozen Vegetables,6,13.58,7/3/2025
Freezer,-16.63,Cheese,14,2.27,11/5/2025
Fridge,2.45,Cheese,5,1.98,8/10/2025
Freezer,-17.95,Cheese,46,8.2,6/4/2025
Fridge,3.94,Ice Cream,45,1.86,6/20/2025
Freezer,-16.14,Yogurt,27,15.27,2/6/2025
Freezer,-15.61,Yogurt,11,14.05,12/22/2025
Fridge,3.84,Ice Cream,3,2.96,6/9/2025
Fridge,3.11,Milk,6,4.27,10/7/2025
Fridge,3.34,Yogurt,5,15.93,9/5/2025
Freezer,-16.25,Yogurt,44,17.22,2/11/2025
Freezer,-15.02,Frozen Vegetables,17,2.57,10/10/2025
Fridge,1.72,Cheese,5,6.51,10/19/2025
Fridge,2.81,Milk,49,19.95,11/23/2025
Freezer,-17.8,Frozen Vegetables,1,14.72,5/20/2025
Fridge,2.48,Milk,3,14.58,1/27/2026
Fridge,2.15,Milk,34,6.79,4/9/2025
Fridge,1.56,Cheese,36,6.47,11/23/2025
Fridge,2.07,Ice Cream,44,2.07,9/29/2025
Fridge,3.15,Milk,13,5.77,5/18/2025
Freezer,-17.37,Milk,4,11.66,7/7/2025
Freezer,-16.56,Cheese,25,7.41,10/4/2025
Freezer,-15.03,Yogurt,26,2.53,6/2/2025
Freezer,-17.4,Yogurt,48,19.93,12/10/2025
Freezer,-15.92,Frozen Vegetables,17,4.99,4/22/2025
Freezer,-15.57,Ice Cream,28,11.49,2/13/2025
Freezer,-16.42,Frozen Vegetables,10,13.13,8/21/2025
Fridge,2.77,Cheese,26,11.86,10/30/2025
Fridge,3.62,Cheese,10,18.05,9/11/2025
Freezer,-15.06,Ice Cream,20,3.83,8/21/2025
Freezer,-16.15,Cheese,3,4.66,5/28/2025
Fridge,2.49,Yogurt,12,5.23,10/13/2025
Freezer,-16.8,Ice Cream,35,8.09,9/6/2025
Freezer,-15.73,Frozen Vegetables,22,16.58,3/26/2025
Fridge,1.57,Ice Cream,39,14.26,12/5/2025
Freezer,-16.74,Ice Cream,2,12.43,11/24/2025
Fridge,2.69,Yogurt,9,5.8,7/17/2025
Fridge,3.11,Frozen Vegetables,12,10.51,8/19/2025
Fridge,1.96,Ice Cream,31,16.79,1/13/2026
Freezer,-15.16,Ice Cream,6,10.24,11/15/2025
Fridge,3.2,Milk,8,14.66,8/26/2025
Fridge,3.97,Milk,9,9.88,1/4/2026
Freezer,-15.3,Milk,42,9.79,8/31/2025
Fridge,1.08,Yogurt,31,9.17,6/15/2025
Fridge,1.95,Yogurt,19,10.79,2/1/2025
Fridge,2.93,Frozen Vegetables,29,14.23,9/11/2025
Freezer,-17.75,Milk,9,3.98,1/22/2026
Fridge,3.25,Frozen Vegetables,29,11.26,9/25/2025
Fridge,1.78,Yogurt,36,1.35,4/29/2025
Fridge,3.89,Frozen Vegetables,5,11.15,12/29/2025
Freezer,-15.13,Frozen Vegetables,9,6.15,12/5/2025
Fridge,1.84,Yogurt,35,5.89,8/11/2025
Freezer,-15.99,Milk,44,18.83,10/5/2025
Fridge,1.44,Cheese,3,10.31,12/30/2025
Freezer,-17.55,Milk,36,12.38,2/28/2025
Freezer,-16.77,Ice Cream,30,10.63,1/9/2026
Fridge,2.98,Frozen Vegetables,32,12.1,8/21/2025
Freezer,-16.95,Frozen Vegetables,10,15.54,5/27/2025
Freezer,-16.73,Ice Cream,8,9.37,4/20/2025
Fridge,2.02,Milk,18,8.77,7/7/2025
Fridge,1.81,Frozen Vegetables,30,2.92,1/25/2026
Freezer,-15.17,Yogurt,49,10.11,4/23/2025
Freezer,-17.93,Ice Cream,45,9.53,3/15/2025
Fridge,2.94,Ice Cream,45,4.74,9/8/2025
Freezer,-16.57,Yogurt,9,16.36,9/4/2025
Fridge,3.49,Milk,24,18.21,1/11/2026
Fridge,3.82,Cheese,25,19.57,9/6/2025
Fridge,3.36,Yogurt,29,18.6,3/26/2025
Freezer,-15.02,Cheese,34,4.78,6/12/2025
Fridge,3.55,Cheese,13,18.58,11/13/2025
Freezer,-16.52,Ice Cream,29,11.96,1/9/2026
Freezer,-15.1,Milk,49,15.96,7/1/2025
Fridge,1.63,Ice Cream,33,2.78,4/29/2025
Fridge,3.55,Ice Cream,17,11.72,9/3/2025
Fridge,1.03,Cheese,49,4.72,4/12/2025
Freezer,-15.8,Frozen Vegetables,25,14.5,11/17/2025
Fridge,1.64,Ice Cream,5,15.87,9/12/2025
Fridge,2.19,Cheese,49,11.83,6/10/2025
Freezer,-17.06,Ice Cream,13,1.85,6/11/2025
Fridge,1.49,Frozen Vegetables,37,3.79,10/14/2025
Freezer,-16.96,Cheese,29,4.05,9/27/2025
Freezer,-17.75,Ice Cream,2,1.59,1/8/2026
Freezer,-16.64,Milk,30,4.69,9/15/2025
Freezer,-16.47,Ice Cream,18,5.27,6/1/2025
Freezer,-17.45,Ice Cream,27,11.19,1/16/2026
Freezer,-17.32,Yogurt,30,15.95,12/20/2025
Freezer,-17.23,Frozen Vegetables,7,17.75,4/26/2025
Freezer,-15.74,Cheese,41,7.61,10/7/2025
Fridge,1.07,Milk,12,10.96,1/4/2026
Fridge,1.16,Milk,30,18.97,3/20/2025
Freezer,-16.2,Cheese,14,16.61,2/8/2025
Fridge,1.09,Yogurt,9,7.77,2/13/2025
Freezer,-16.55,Ice Cream,21,8.75,5/11/2025
Freezer,-16.81,Ice Cream,48,12.75,10/14/2025
Fridge,2.5,Yogurt,9,13.19,2/19/2025
Freezer,-17.58,Cheese,25,2.5,10/7/2025
Fridge,3.04,Milk,41,9.45,9/9/2025
Freezer,-16.9,Ice Cream,49,7.38,6/24/2025
Fridge,1.44,Cheese,13,5.69,7/15/2025
Freezer,-16.5,Yogurt,8,12.28,2/12/2025
Fridge,2.51,Milk,7,4.33,9/22/2025
Freezer,-17.21,Cheese,16,19.79,9/3/2025
Fridge,2.63,Frozen Vegetables,8,16.4,3/2/2025
Fridge,2.48,Yogurt,15,6.94,11/16/2025
Fridge,3.35,Ice Cream,18,13.55,11/16/2025
Fridge,2.19,Cheese,25,4.78,6/5/2025
Fridge,2.43,Milk,48,18.27,5/13/2025
Freezer,-16.79,Frozen Vegetables,36,10.39,10/6/2025
Freezer,-17.5,Ice Cream,5,13.04,2/12/2025
Freezer,-16.56,Ice Cream,44,9.07,11/18/2025
Fridge,3.1,Yogurt,1,3.95,3/13/2025
Freezer,-17.14,Yogurt,27,3.63,2/28/2025
Fridge,1.06,Yogurt,22,6.09,10/24/2025
Freezer,-16.47,Yogurt,19,8.48,12/27/2025
Freezer,-15.88,Ice Cream,43,6.34,11/23/2025
Freezer,-17.66,Yogurt,7,7.1,7/6/2025
Fridge,2.62,Ice Cream,32,9.59,8/4/2025
Freezer,-15.15,Cheese,15,8.38,1/8/2026
Freezer,-16.57,Frozen Vegetables,29,12.98,8/4/2025
Freezer,-16.7,Cheese,37,7.05,9/24/2025
Freezer,-15.23,Ice Cream,20,6.98,8/25/2025
Fridge,2.31,Ice Cream,9,14.43,5/11/2025
Freezer,-16.13,Cheese,32,16.97,9/2/2025
Fridge,1,Milk,38,15.15,10/23/2025
Freezer,-15.69,Milk,37,4.07,10/26/2025
Fridge,1.11,Ice Cream,9,12.02,6/19/2025
Fridge,3.24,Frozen Vegetables,48,19.71,1/13/2026
Fridge,3.32,Ice Cream,38,8.95,12/2/2025
Freezer,-17.31,Milk,44,14.57,11/20/2025
Fridge,1.35,Yogurt,22,5.03,8/20/2025
Freezer,-16.23,Yogurt,8,3.15,3/28/2025
Freezer,-17.85,Milk,2,2.01,5/2/2025
Freezer,-16.55,Ice Cream,2,14.77,2/19/2025
Fridge,2.27,Yogurt,21,17.7,9/10/2025
Fridge,1.81,Frozen Vegetables,2,4.22,1/11/2026
Fridge,2.24,Frozen Vegetables,3,1.16,12/31/2025
Freezer,-16.49,Ice Cream,5,8.19,5/1/2025
Fridge,2.09,Milk,39,16.75,12/9/2025
Freezer,-17.37,Milk,37,13.34,6/1/2025
Freezer,-16.79,Milk,28,13.83,5/18/2025
Fridge,1.04,Milk,21,13.47,1/15/2026
Freezer,-15.42,Yogurt,42,19,9/21/2025
Fridge,1.26,Ice Cream,4,9.47,5/22/2025
Fridge,2.92,Ice Cream,14,10.29,2/11/2025
Fridge,1.09,Milk,42,2.52,11/26/2025
Fridge,1.71,Ice Cream,41,17.69,6/10/2025
Fridge,2.72,Ice Cream,13,18.21,4/15/2025
Fridge,3.23,Cheese,24,6.72,6/14/2025
Freezer,-17.06,Ice Cream,20,2.48,7/26/2025
Fridge,1.84,Cheese,49,4.68,6/10/2025
Freezer,-15.7,Cheese,13,14.77,7/11/2025
Fridge,3.63,Frozen Vegetables,34,18.19,6/14/2025
Freezer,-15.81,Cheese,26,5.64,11/28/2025
Fridge,2.05,Milk,36,15.33,8/10/2025
Freezer,-15.9,Ice Cream,17,8.37,6/25/2025
Fridge,2.33,Yogurt,6,4.97,8/18/2025
Freezer,-15.89,Yogurt,25,13.46,7/30/2025
Freezer,-15.2,Cheese,18,16.73,4/5/2025
Freezer,-16.28,Ice Cream,22,15.1,5/28/2025
Fridge,2.86,Yogurt,16,15.72,3/4/2025
Fridge,2.56,Yogurt,30,6.37,7/6/2025
Fridge,1.69,Yogurt,29,9.98,3/10/2025
Fridge,3.9,Yogurt,24,3.52,9/8/2025
Freezer,-16.94,Ice Cream,17,4.14,8/20/2025
Fridge,2.92,Yogurt,5,3.07,12/20/2025
Fridge,1.96,Yogurt,18,15.41,10/4/2025
Fridge,3.98,Frozen Vegetables,7,13.97,6/22/2025
Fridge,2.75,Cheese,45,12.64,7/12/2025
Fridge,1.74,Milk,39,7.72,10/2/2025
Fridge,3.77,Yogurt,41,15.35,12/22/2025
Fridge,1.65,Yogurt,33,5.4,8/12/2025
Fridge,3.3,Milk,33,13.4,9/29/2025
Fridge,1.37,Ice Cream,27,5.96,11/9/2025
Freezer,-15.13,Yogurt,39,17.27,6/6/2025
Freezer,-17.64,Frozen Vegetables,22,11.23,11/29/2025
Fridge,2.28,Cheese,18,1.31,6/2/2025
Fridge,3.06,Milk,44,1.03,2/1/2025
Fridge,3.57,Yogurt,4,3.1,4/6/2025
Fridge,3.48,Ice Cream,27,16.31,8/26/2025
Fridge,1.07,Cheese,23,19.75,5/10/2025
Freezer,-15.55,Frozen Vegetables,41,12.27,8/16/2025
Fridge,2.94,Milk,44,18.15,2/27/2025
Fridge,2.48,Frozen Vegetables,9,17.99,9/16/2025
Fridge,3.57,Frozen Vegetables,49,15.69,12/23/2025
Freezer,-16.43,Cheese,16,5.95,3/20/2025
Fridge,2.93,Frozen Vegetables,43,7.11,8/23/2025
Fridge,1.7,Ice Cream,31,13.44,12/16/2025
Freezer,-16.14,Frozen Vegetables,22,2.47,12/30/2025
Fridge,3.55,Cheese,10,1.03,10/15/2025
Freezer,-15.04,Yogurt,50,6.02,11/28/2025
Freezer,-16.16,Frozen Vegetables,31,6.69,12/23/2025
Fridge,3.32,Milk,22,19.17,9/13/2025
Freezer,-16.98,Ice Cream,2,8.01,12/23/2025
Freezer,-15.06,Yogurt,35,14.3,4/24/2025
Fridge,2.21,Frozen Vegetables,26,18.59,3/2/2025
Freezer,-17.71,Cheese,13,14.44,11/18/2025
Freezer,-16.03,Ice Cream,42,3.12,11/16/2025
Fridge,2.31,Frozen Vegetables,24,8.94,7/21/2025
Fridge,1.86,Frozen Vegetables,20,8.98,3/2/2025
Fridge,2.62,Milk,36,5.24,11/2/2025
Fridge,1.67,Milk,3,1.14,7/17/2025
Fridge,2.18,Yogurt,10,14.72,3/12/2025
Freezer,-15.1,Ice Cream,9,17.76,3/23/2025
Fridge,2.81,Milk,21,16.94,11/10/2025
Freezer,-16.98,Frozen Vegetables,23,8.61,8/1/2025
Freezer,-16.21,Frozen Vegetables,15,19.8,8/5/2025
Freezer,-17.28,Frozen Vegetables,40,9.78,12/15/2025
Fridge,2.4,Cheese,25,3.65,6/3/2025
Freezer,-15.38,Frozen Vegetables,13,9.55,9/24/2025
Fridge,3.98,Yogurt,37,17.83,9/12/2025
Fridge,3.98,Frozen Vegetables,38,17.94,4/19/2025
Freezer,-17.95,Milk,4,15.87,11/4/2025
Freezer,-17.69,Ice Cream,23,10.88,5/17/2025
Freezer,-17.01,Ice Cream,28,5.28,4/21/2025
Freezer,-15.64,Yogurt,13,11.62,4/21/2025
Freezer,-16.01,Cheese,6,1.72,7/6/2025
Freezer,-17.57,Ice Cream,37,8.68,8/30/2025
Freezer,-17.52,Frozen Vegetables,41,8.53,9/27/2025
Freezer,-16.77,Yogurt,42,16.23,6/24/2025
Fridge,1.57,Ice Cream,49,3.64,12/19/2025
Freezer,-17.01,Milk,44,14.26,5/5/2025
Fridge,2.1,Milk,31,10.71,7/25/2025
Fridge,2.79,Frozen Vegetables,3,15.42,10/6/2025
Freezer,-15.67,Milk,34,1.61,11/28/2025
Fridge,2.33,Milk,44,4.21,2/15/2025
Fridge,2.5,Milk,8,8.8,5/1/2025
Freezer,-16.55,Cheese,43,17.88,8/18/2025
Freezer,-17.1,Ice Cream,45,19.92,10/7/2025
Freezer,-15.92,Milk,5,5.27,11/24/2025
Fridge,2.52,Milk,48,7.87,2/15/2025
Fridge,1.14,Frozen Vegetables,50,19.6,8/3/2025
Freezer,-17.89,Cheese,5,6.37,12/4/2025
Freezer,-17.29,Yogurt,49,17.85,8/5/2025
Freezer,-16.13,Milk,39,5.15,1/19/2026
Fridge,2.09,Yogurt,9,15.28,10/3/2025
Freezer,-17.19,Cheese,22,18.48,9/10/2025
Fridge,1.6,Milk,50,3.34,4/16/2025
Fridge,2.79,Cheese,29,19.34,11/14/2025
Fridge,1.54,Milk,40,14.36,2/17/2025
Freezer,-16.5,Ice Cream,33,13.72,12/11/2025
Fridge,1.4,Milk,5,14.27,12/11/2025
Fridge,2.2,Cheese,41,17.96,11/1/2025
Freezer,-16.35,Yogurt,41,18.95,9/5/2025
Fridge,3.74,Ice Cream,35,12.6,10/17/2025
Freezer,-17.67,Cheese,3,9.74,2/3/2025
Fridge,3.31,Frozen Vegetables,10,15.74,1/22/2026
Freezer,-17.28,Yogurt,3,8.28,8/16/2025
Fridge,2.22,Yogurt,40,11.73,12/6/2025
Freezer,-15.71,Yogurt,20,18.76,4/25/2025
Fridge,1.27,Milk,41,1.57,11/30/2025
Freezer,-16.05,Cheese,8,13.16,6/10/2025
Fridge,3.61,Yogurt,38,1.14,8/13/2025
Fridge,3.8,Frozen Vegetables,50,10.35,11/4/2025
Fridge,3.36,Yogurt,46,19.17,3/24/2025
Fridge,2.13,Milk,35,4.15,8/24/2025
Fridge,2.62,Ice Cream,41,1.55,9/10/2025
Fridge,3.01,Milk,13,13.04,6/20/2025
Fridge,3.9,Cheese,15,15.56,1/28/2025
Fridge,2.48,Frozen Vegetables,34,17.03,2/4/2025
Freezer,-17.11,Cheese,43,18.13,12/11/2025
Freezer,-17.76,Frozen Vegetables,7,4.51,8/4/2025
Freezer,-16.68,Ice Cream,35,19.02,5/29/2025
Freezer,-16.02,Cheese,18,17.74,12/2/2025
Freezer,-16.4,Ice Cream,28,19.3,7/29/2025
Fridge,1.99,Frozen Vegetables,27,14.22,9/23/2025
Freezer,-17.17,Yogurt,39,11.26,10/2/2025
Freezer,-16.18,Frozen Vegetables,13,11.68,11/6/2025
Freezer,-16.83,Milk,50,5.92,12/10/2025
Fridge,1.03,Frozen Vegetables,35,11.95,5/4/2025
Freezer,-17.84,Yogurt,50,5.44,6/5/2025
Fridge,4,Frozen Vegetables,11,12.05,2/14/2025
Freezer,-15.19,Frozen Vegetables,20,16.14,3/18/2025
Freezer,-17.88,Yogurt,4,1.1,2/4/2025
Freezer,-16.43,Yogurt,20,6.29,1/30/2025
Freezer,-17.24,Cheese,22,17.66,4/7/2025
Fridge,1.17,Cheese,26,14.02,6/10/2025
Freezer,-15.6,Yogurt,45,18.87,9/15/2025
Fridge,3.94,Ice Cream,43,7.84,3/2/2025
Fridge,1.55,Ice Cream,4,9.3,12/4/2025
Fridge,3.13,Yogurt,41,19.7,6/24/2025
Fridge,3.11,Milk,38,8.57,3/12/2025
Freezer,-16.81,Frozen Vegetables,49,17.01,11/27/2025
Fridge,3.1,Milk,29,10.36,12/2/2025
Fridge,1.91,Milk,3,18.54,2/3/2025
Freezer,-17.31,Frozen Vegetables,20,6.5,9/7/2025
Fridge,3.42,Yogurt,11,13.99,6/15/2025
Fridge,2.01,Yogurt,50,3.08,12/6/2025
Fridge,2.1,Frozen Vegetables,49,18,7/26/2025
Freezer,-17.96,Ice Cream,16,6.75,9/13/2025
Freezer,-17.69,Yogurt,2,3.18,7/24/2025
Fridge,3.98,Yogurt,42,15.94,8/6/2025
Freezer,-16.61,Yogurt,28,18.49,6/27/2025
Fridge,1.42,Frozen Vegetables,29,8.14,3/30/2025
Fridge,3.03,Milk,1,12.62,12/31/2025
Fridge,2.99,Ice Cream,31,12.81,5/23/2025
Fridge,1.45,Milk,9,18.29,3/12/2025
Freezer,-17.73,Frozen Vegetables,9,7.22,8/15/2025
Freezer,-16.95,Frozen Vegetables,26,4.05,2/25/2025
Fridge,3.17,Frozen Vegetables,11,16.32,1/12/2026
Freezer,-17.07,Cheese,43,12.69,12/13/2025
Fridge,3.37,Yogurt,39,2.85,7/17/2025
Fridge,2.73,Yogurt,13,13.66,1/2/2026
Fridge,3.1,Milk,31,6.47,5/6/2025
Fridge,3.33,Milk,14,18.17,11/9/2025
Fridge,3.67,Frozen Vegetables,7,1.86,10/20/2025
Freezer,-15.27,Frozen Vegetables,4,5.95,4/10/2025
Freezer,-15.5,Ice Cream,7,9.84,8/21/2025
Fridge,2.42,Yogurt,31,17.99,1/8/2026
Freezer,-17.5,Ice Cream,37,2.6,11/22/2025
Fridge,2.82,Yogurt,10,18.54,2/10/2025
Freezer,-17.34,Frozen Vegetables,15,5.13,5/18/2025
Fridge,2.06,Yogurt,25,17,4/14/2025
Fridge,1.53,Milk,27,15.8,9/27/2025
Freezer,-17.74,Ice Cream,15,9.9,9/28/2025
Fridge,2.07,Milk,17,17.83,4/3/2025
Freezer,-16.25,Ice Cream,44,8.78,4/13/2025
Fridge,1.13,Yogurt,41,4.88,11/25/2025
Freezer,-15.95,Cheese,35,5.01,7/6/2025
Freezer,-17.63,Ice Cream,31,15.55,12/11/2025
Freezer,-17.28,Milk,29,20,7/11/2025
Fridge,2.02,Milk,19,7.2,2/4/2025
Freezer,-15.36,Yogurt,21,9.47,1/30/2025
Freezer,-15.3,Cheese,33,7.87,10/22/2025
Fridge,2.32,Ice Cream,5,9.18,5/17/2025
Fridge,2.54,Milk,39,9.54,4/18/2025
Fridge,3.31,Yogurt,19,2.07,12/8/2025
Fridge,2.03,Cheese,34,11.52,5/14/2025
Fridge,3.06,Ice Cream,13,16.36,10/5/2025
Freezer,-15.56,Frozen Vegetables,20,8.62,10/28/2025
Freezer,-16.75,Ice Cream,30,2.17,12/3/2025
Fridge,1.8,Ice Cream,39,7.76,9/9/2025
Fridge,2.38,Cheese,9,11.9,3/25/2025
Freezer,-15.47,Cheese,11,17.45,8/23/2025
Fridge,2.96,Milk,8,8.33,2/4/2025
Freezer,-16.9,Frozen Vegetables,13,4.82,7/18/2025
Fridge,2.43,Frozen Vegetables,30,19.11,6/13/2025
Freezer,-17.56,Frozen Vegetables,6,13.28,4/20/2025
Fridge,3,Yogurt,19,8.63,4/16/2025
Fridge,3.75,Frozen Vegetables,31,9.9,4/26/2025
Freezer,-16.73,Yogurt,26,8.51,6/12/2025
Fridge,2.95,Frozen Vegetables,50,10.08,12/31/2025
Fridge,3.53,Frozen Vegetables,15,16.32,10/27/2025
Freezer,-17.87,Frozen Vegetables,31,8.28,10/28/2025
Freezer,-15.86,Cheese,21,13.39,6/2/2025
Fridge,3.43,Cheese,43,3.05,7/14/2025
Freezer,-17.08,Frozen Vegetables,35,5.1,1/5/2026
Freezer,-15.18,Cheese,36,7.28,12/27/2025
Fridge,2.64,Milk,14,8.28,12/19/2025
Fridge,2.58,Milk,23,2.57,4/2/2025
Fridge,2.63,Cheese,27,16.28,12/27/2025
Fridge,1.98,Frozen Vegetables,23,4.69,9/6/2025
Freezer,-17.98,Frozen Vegetables,28,14.52,8/8/2025
Fridge,2.59,Ice Cream,28,10.04,8/25/2025
Freezer,-16.61,Frozen Vegetables,21,2.1,7/9/2025
Freezer,-17.2,Frozen Vegetables,3,5.78,1/16/2026
Freezer,-15.39,Yogurt,3,19.51,4/17/2025
Freezer,-15.56,Ice Cream,25,2.53,9/8/2025
Freezer,-15.24,Cheese,1,12.62,3/27/2025
Freezer,-16.48,Yogurt,43,17.53,12/25/2025
Fridge,1.56,Ice Cream,40,16.58,3/20/2025
Fridge,2.31,Cheese,49,4.34,10/20/2025
Fridge,1.65,Yogurt,1,14.67,7/16/2025
Fridge,2.45,Ice Cream,30,6.84,11/13/2025
Freezer,-16.14,Cheese,32,9.15,8/11/2025
Freezer,-16.75,Cheese,9,7.02,7/24/2025
Fridge,1.51,Cheese,38,14.99,5/18/2025
Freezer,-17.79,Yogurt,5,5.26,12/9/2025
Freezer,-15.19,Frozen Vegetables,29,7.37,11/19/2025
Freezer,-17.56,Yogurt,27,18.71,5/26/2025
Fridge,2.24,Frozen Vegetables,41,14.38,2/5/2025
Fridge,2.32,Milk,17,18.87,8/16/2025
Fridge,3.72,Milk,11,10.27,8/11/2025
Freezer,-15.28,Ice Cream,49,1.58,1/24/2026
Freezer,-15.53,Yogurt,12,4.5,11/27/2025
Freezer,-16.41,Yogurt,45,4.86,10/8/2025
Fridge,3.1,Ice Cream,17,17.57,10/20/2025
Fridge,3.59,Cheese,40,4.9,5/25/2025
Fridge,3.63,Cheese,28,1.66,12/10/2025
Freezer,-17.8,Cheese,49,12.39,4/15/2025
Fridge,2.94,Cheese,13,12.87,1/28/2025
Fridge,3.15,Ice Cream,33,14.99,1/5/2026
Fridge,2.82,Milk,4,1.59,8/27/2025
Fridge,2,Yogurt,5,3.18,11/21/2025
Fridge,2.01,Cheese,27,12.55,8/4/2025
Fridge,3.77,Ice Cream,12,16.16,6/29/2025
Freezer,-17.59,Ice Cream,49,18.3,3/22/2025
Fridge,1.68,Yogurt,25,3.92,3/19/2025
Freezer,-16.18,Ice Cream,8,8.22,7/10/2025
Fridge,2.94,Cheese,34,11.06,11/25/2025
Freezer,-17.16,Yogurt,37,4.99,7/24/2025
Fridge,3.21,Ice Cream,10,16.13,1/24/2026
Fridge,3.81,Yogurt,26,18.53,3/11/2025
Fridge,2.06,Cheese,6,9.51,3/19/2025
Freezer,-15.41,Milk,44,8.15,9/23/2025
Fridge,3.18,Ice Cream,50,1.94,12/31/2025
Freezer,-16.57,Milk,33,5.57,10/28/2025
Freezer,-17.9,Yogurt,32,18.5,12/31/2025
Fridge,2.24,Milk,17,4.84,11/11/2025
Fridge,2.12,Cheese,41,6.03,5/29/2025
Fridge,2.72,Milk,22,19.03,7/6/2025
Fridge,3.63,Cheese,37,14.88,10/13/2025
Freezer,-15.52,Cheese,4,16.07,10/18/2025
Freezer,-17.52,Milk,22,7.33,3/30/2025
Fridge,2.47,Cheese,33,14.57,12/7/2025
Freezer,-17.12,Frozen Vegetables,35,14.83,12/13/2025
Freezer,-16.36,Cheese,8,13.89,8/19/2025
Freezer,-15.84,Yogurt,6,11.52,1/17/2026
Fridge,1.46,Milk,49,1.71,12/28/2025
Fridge,1.89,Yogurt,15,8.88,11/22/2025
Fridge,2.43,Yogurt,49,18.36,4/6/2025
Fridge,1.58,Cheese,44,19.61,4/19/2025
Fridge,3.16,Frozen Vegetables,13,6.37,2/19/2025
Fridge,1.69,Cheese,49,6.65,3/6/2025
Freezer,-15.12,Yogurt,47,7.9,1/3/2026
Fridge,1.5,Ice Cream,27,4.53,2/3/2025
Fridge,2.75,Yogurt,17,8.61,3/3/2025
Freezer,-17.15,Milk,5,5.61,6/23/2025
Freezer,-17.89,Yogurt,39,6.99,3/16/2025
Fridge,1.9,Milk,6,9.81,11/17/2025
